Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
414	111.2112	-385.5334	496.7446	1.662177	1.314517	0.0282599	0.97174	0.02137178
420	105.1686	-392.387	497.5556	1.775587	0.6613103	0.392613	0.607387	0.02778051
426	101.6922	-396.7803	498.4725	1.534369	0.522125	0.158801	0.841199	0.04614593
432	115.982	-383.38	499.362	1.534369	0.138111	0.220259	0.779741	0.04598192
438	120.6531	-381.3459	501.9991	0.1687921	0.1145747	0.367843	0.632157	0.206672
444	122.9335	-379.6553	502.5888	0.05166697	0.07412555	0.33725	0.66275	0.508979
450	118.4007	-382.5573	500.958	0.95913	0.08047864	0.579487	0.420513	0.1158765
456	119.2048	-381.598	500.8028	0.8624169	0.142411	0.241531	0.758469	0.1158765
462	119.492	-381.1272	500.6192	0.7925171	0.3648908	0.383546	0.616454	0.1879597
468	114.5232	-386.3032	500.8264	0.3137598	0.2041511	0.422604	0.577396	0.0776164
474	109.2092	-392.4377	501.6469	0.1294358	0.3598328	0.32439	0.67561	0.493469
480	128.2128	-373.2777	501.4906	0.07882505	0.3634421	0.321676	0.678324	0.246823
486	125.8344	-375.4263	501.2607	0.1848762	0.3634421	0.524985	0.475015	0.1976442
492	125.8023	-376.2415	502.0438	0.03252334	0.2091526	0.203365	0.796635	0.338335
498	122.9212	-379.4689	502.3901	0.008021233	0.08263042	0.669473	0.330527	0.2451771
504	121.8829	-379.62	501.5028	0.007854836	0.3910159	0.449369	0.550631	0.2451771
510	106.7987	-393.7714	500.57	0.6782925	0.5391582	0.152328	0.847672	0.2434451
516	120.8668	-380.0293	500.8962	0.3680342	0.5868114	0.172931	0.827069	0.294581
522	118.7432	-380.4243	499.1675	1.206182	1.119975	0.347168	0.652832	0.1759422
528	126.251	-373.8558	500.1068	0.9668938	0.4043349	0.226755	0.773245	0.1287489
534	117.5397	-383.5399	501.0796	0.5497325	0.277534	0.366842	0.633158	0.1948841
540	122.9535	-378.0063	500.9597	0.747277	0.2973434	0.0769083	0.923092	0.2433285
546	127.5072	-374.4759	501.9832	0.3250224	0.1281906	0.0389811	0.961019	0.3056591
552	119.8835	-381.6776	501.5612	0.5186733	0.1450544	0.324272	0.675728	0.2166003
558	112.8644	-388.8065	501.6708	0.5186733	0.1159334	0.643353	0.356647	0.2166003
564	124.7634	-376.373	501.1364	0.4759319	0.3144522	0.388081	0.611919	0.2195407
