Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	125.5366	-375.1683	500.705	0.7395755	0.167339	0.44846	0.55154	0.09764334
6	119.0942	-381.7573	500.8515	0.6374586	0.2668398	0.0603075	0.939693	0.1511026
12	113.2284	-388.2589	501.4874	0.5788804	0.1337949	0.261656	0.738344	0.1973409
18	113.8393	-387.3903	501.2296	0.6289083	0.1309181	0.819555	0.180445	0.1419841
24	109.9281	-392.1452	502.0733	0.253482	0.1309181	0.36005	0.63995	0.3309326
30	115.9378	-385.1459	501.0837	0.6702024	0.2939748	0.74356	0.25644	0.2632912
36	109.2864	-392.2329	501.5192	0.3075465	0.2884932	0.610487	0.389513	0.3021104
42	113.8426	-387.8906	501.7332	0.1234264	0.2884932	0.349454	0.650546	0.3274033
48	120.0953	-381.7676	501.8629	0.08008669	0.204614	0.51606	0.48394	0.2400494
54	115.6417	-383.6493	499.291	0.7341508	2.102311	0.246362	0.753638	0.3610427
60	109.8117	-391.9894	501.8012	0.1988646	0.248813	0.246362	0.753638	0.3806848
66	118.901	-383.3919	502.2929	0.2260145	0.08287224	0.106718	0.893282	0.3246902
72	120.6526	-379.9145	500.5671	0.4713679	0.5083917	0.0566878	0.943312	0.1585354
78	112.1372	-388.9208	501.058	0.7496456	0.1758311	0.803227	0.196773	0.1652161
84	112.3234	-389.8986	502.2221	0.07122163	0.1287094	0.79947	0.20053	0.2959054
90	107.1266	-389.4165	496.5431	1.644371	2.545808	0.262408	0.737592	0.03796674
96	117.9152	-379.2409	497.1561	1.644371	3.41851	0.130726	0.869274	0.1201205
102	120.9766	-376.0549	497.0315	2.015179	1.54908	0.240536	0.759464	0.05146748
108	117.0114	-380.1618	497.1732	1.776539	3.553979	0.281552	0.718448	0.1584512
114	106.2962	-389.8465	496.1427	2.068926	6.993373	0.24075	0.75925	0.2221983
120	106.4497	-386.6414	493.0911	2.068926	47.50499	0.16084	0.83916	0.5204245
126	103.8555	-390.3367	494.1922	2.065566	24.96915	0.251671	0.748329	0.2966622
132	106.4227	-391.6284	498.0512	1.212248	3.92668	0.12198	0.87802	0.4069591
138	118.6763	-380.7062	499.3825	0.5269616	2.009266	0.157732	0.842268	0.2387087
144	120.6465	-380.7961	501.4425	0.5958661	0.1975212	0.216289	0.783711	0.2801386
150	113.0222	-387.1632	500.1854	0.4078596	1.188813	0.0579134	0.942087	0.296967
156	108.5336	-392.6699	501.2035	0.1694847	0.5019421	0.192202	0.807798	0.2787445
162	113.3748	-385.4646	498.8394	1.13124	1.476131	0.153951	0.846049	0.1495999
168	122.7639	-378.1704	500.9342	1.113627	0.02842105	0.426253	0.573747	0.09956799
174	120.3761	-380.5151	500.8912	1.110544	0.03456343	0.334622	0.665378	0.09714556
180	102.3279	-399.5437	501.8717	0.2579404	0.1905462	0.224511	0.775489	0.3359364
186	114.2776	-386.7666	501.0443	0.4528168	0.3030595	0.293239	0.706761	0.174016
192	121.1852	-379.9398	501.125	0.3812089	0.3445997	0.232317	0.767683	0.2048059
198	121.2456	-379.8355	501.0811	0.2592692	0.5151906	0.459333	0.540667	0.272058
204	104.256	-397.009	501.2651	0.5610572	0.1715902	0.761849	0.238151	0.1663902
210	106.7674	-395.497	502.2644	0.08410852	0.1140422	0.508012	0.491988	0.2945082
216	123.3999	-378.8624	502.2623	0.03567285	0.1273977	0.0462972	0.953703	0.2957165
222	117.2425	-383.254	500.4965	0.3730223	0.8891217	0.191644	0.808356	0.285642
228	110.2144	-390.1536	500.368	0.2846157	1.02381	0.150048	0.849952	0.2424757
234	126.6201	-374.6662	501.2863	0.4443575	0.2826415	0.427541	0.572459	0.2380578
240	126.5561	-374.2557	500.8118	0.4232732	0.5363539	0.524455	0.475545	0.2353385
246	120.8207	-378.7761	499.5968	0.9188658	1.159965	0.372565	0.627435	0.2381067
252	124.2684	-376.9864	501.2548	0.6198468	0.211019	0.510969	0.489031	0.2190244
258	121.1753	-378.5896	499.7648	0.6198468	1.249019	0.31608	0.68392	0.2158728
264	122.9495	-378.1544	501.1039	0.6476999	0.3265226	0.251385	0.748615	0.3117088
270	114.6652	-386.8896	501.5548	0.6476999	0.1149278	0.419153	0.580847	0.220073
276	120.9718	-380.6091	501.5809	0.5084982	0.1619992	0.153602	0.846398	0.2458895
282	107.2094	-394.4934	501.7028	0.3325594	0.1813701	0.73556	0.26444	0.2503595
288	118.1823	-381.8589	500.0412	0.9702044	0.2738588	0.677347	0.322653	0.08328137
294	104.8217	-396.833	501.6547	0.3877145	0.2254192	0.10666	0.89334	0.3521723
300	112.0834	-389.7864	501.8698	0.2340011	0.1837643	0.48144	0.51856	0.2958803
306	121.7615	-380.4009	502.1624	0.2606	0.09054766	0.262475	0.737525	0.2781895
312	126.2159	-375.2026	501.4185	0.5676526	0.1213285	0.181131	0.818869	0.1617966
318	121.694	-379.6036	501.2976	0.6296114	0.134292	0.535729	0.464271	0.159502
324	120.1605	-380.961	501.1215	0.2254858	0.4766016	0.450752	0.549248	0.2417099
330	116.9749	-384.6421	501.6171	0.2282023	0.3065142	0.25224	0.74776	0.3615613
336	123.1098	-379.0104	502.1203	0.35138	0.08867009	0.176829	0.823171	0.3065531
342	117.5096	-384.6185	502.1281	0.3461568	0.08867009	0.335167	0.664833	0.3086522
348	121.3791	-380.4184	501.7975	0.1282292	0.2566654	0.589174	0.410826	0.3185246
354	116.6282	-385.4947	502.1229	0.09239767	0.1089225	0.443001	0.556999	0.2156512
360	113.5632	-387.3549	500.9182	0.3221422	0.5169182	0.49298	0.50702	0.2243817
366	112.1929	-389.6918	501.8847	0.3221422	0.147311	0.214622	0.785378	0.2832559
372	106.5784	-394.6348	501.2132	0.5050433	0.167175	0.579149	0.420851	0.1395191
378	124.2186	-377.4533	501.672	0.1608905	0.2565802	0.0981991	0.901801	0.2562071
384	125.7133	-375.5087	501.222	0.6134879	0.2503475	0.330864	0.669136	0.2492908
390	119.5141	-381.9182	501.4323	0.1422808	0.3525466	0.244994	0.755006	0.238607
396	117.2181	-383.3202	500.5383	0.6785844	0.4028648	0.229325	0.770675	0.1566639
402	118.9391	-382.3899	501.329	0.6997126	0.1086202	0.0843135	0.915686	0.1598526
408	113.8829	-387.1487	501.0317	0.7983209	0.1543208	0.623385	0.376615	0.1536806
414	128.2464	-372.9908	501.2372	0.1638455	0.4914885	0.634913	0.365087	0.2856607
420	119.4081	-381.9373	501.3454	0.2373209	0.3642862	0.555662	0.444338	0.2544059
426	124.9415	-376.3412	501.2827	0.3802433	0.2808119	0.496033	0.503967	0.2089603
432	124.6053	-376.2995	500.9048	0.6731629	0.2808119	0.480751	0.519249	0.1817824
438	119.0821	-382.5857	501.6678	0.02691502	0.2787183	0.0919054	0.908095	0.2189297
444	111.0206	-391.0806	502.1011	0.1204102	0.178409	0.173244	0.826756	0.4167487
450	117.2251	-384.2543	501.4794	0.09774051	0.4165617	0.196743	0.803257	0.3188505
456	122.926	-378.9817	501.9077	0.2309831	0.1543559	0.245357	0.754643	0.2576663
462	126.8312	-375.1262	501.9574	0.3811971	0.07669243	0.34645	0.65355	0.2091216
468	117.076	-384.8858	501.9618	0.2449451	0.1134117	0.504647	0.495353	0.2193736
474	119.9686	-381.7415	501.7101	0.09323453	0.3347507	0.45657	0.54343	0.3940368
480	125.3437	-376.9937	502.3374	0.1261876	0.1061243	0.505167	0.494833	0.3784277
486	124.6656	-377.4314	502.0969	0.0880821	0.1879785	0.552516	0.447484	0.4021559
492	121.8903	-379.0912	500.9815	0.2100622	0.5207625	0.250225	0.749775	0.2081819
498	118.1539	-383.6515	501.8055	0.4420082	0.08970143	0.0968571	0.903143	0.1981384
504	122.6041	-378.3152	500.9192	0.2484374	0.5173704	0.484811	0.515189	0.1981384
510	126.3899	-374.6481	501.0381	0.5933839	0.2437914	0.353055	0.646945	0.1707642
516	119.2238	-381.2101	500.4339	0.5952764	0.6203079	0.0782568	0.921743	0.2039282
522	112.9782	-388.9145	501.8927	0.02903914	0.2648431	0.494253	0.505747	0.3343109
528	118.0968	-383.4721	501.5688	0.08526111	0.3851254	0.788017	0.211983	0.3343109
534	112.0377	-389.1515	501.1893	0.6223094	0.132274	0.400141	0.599859	0.1340173
540	112.6934	-388.9791	501.6725	0.05712281	0.3514275	0.0726906	0.927309	0.3413906
546	107.1735	-394.3218	501.4953	0.1361131	0.4114287	0.375724	0.624276	0.367315
552	97.35692	-403.7798	501.1368	0.6267717	0.323616	0.214794	0.785206	0.3163529
558	105.2521	-396.6529	501.905	0.2194122	0.120079	0.737023	0.262977	0.1992688
564	107.6247	-393.5657	501.1904	0.1595871	0.3587567	0.466454	0.533546	0.1674976
570	114.1175	-387.2351	501.3526	0.02651064	0.5827667	0.198738	0.801262	0.4347481
576	116.7476	-384.3745	501.122	0.001499249	0.5935654	0.350088	0.649912	0.2248247
582	123.0208	-378.2117	501.2325	0.001198362	0.527811	0.43768	0.56232	0.2288826
588	123.2013	-378.7054	501.9068	0.002374293	0.168923	0.663188	0.336812	0.1866261
594	120.7032	-381.6331	502.3363	0.01164872	0.1121942	0.525714	0.474286	0.2889232
600	118.0988	-383.1888	501.2876	0.06410397	0.4211277	0.116256	0.883744	0.2039805
606	116.7853	-384.2627	501.048	0.1371397	0.575468	0.0581975	0.941803	0.2399336
612	119.968	-378.8574	498.8254	1.257875	1.137598	0.60084	0.39916	0.11945
618	114.728	-383.6478	498.3758	1.257875	1.496199	0.456722	0.543278	0.09771963
624	118.0847	-379.7695	497.8543	1.257875	1.828781	0.42271	0.57729	0.06859909
630	102.512	-395.7572	498.2693	1.746726	0.8181195	0.260151	0.739849	0.07347473
636	119.5925	-378.6443	498.2367	1.349559	1.105539	0.110781	0.889219	0.06303412
642	117.7336	-382.9426	500.6761	1.036644	0.0923428	0.410014	0.589986	0.09568037
648	119.0748	-381.0805	500.1553	0.4092697	0.6570338	0.334814	0.665186	0.1122593
654	126.374	-375.4947	501.8687	0.2711137	0.1342874	0.399035	0.600965	0.2248064
660	130.7435	-370.7542	501.4976	0.5402146	0.1182131	0.332675	0.667325	0.1716708
666	124.2156	-376.3176	500.5333	0.5402146	0.5197019	0.304242	0.695758	0.1716708
672	119.1541	-381.7575	500.9116	0.8555871	0.1779885	0.0487572	0.951243	0.1572372
678	107.4332	-394.47	501.9032	0.2750685	0.1556541	0.596076	0.403924	0.2836025
684	113.8593	-387.7856	501.6448	0.2638847	0.2074239	0.46302	0.53698	0.2285808
690	109.8546	-391.7683	501.623	0.1502416	0.2873877	0.239814	0.760186	0.265346
696	120.365	-381.4677	501.8327	0.347782	0.1738718	0.249788	0.750212	0.3342284
702	111.893	-388.7446	500.6377	0.402162	0.755181	0.130933	0.869067	0.2961771
708	124.7504	-375.7956	500.546	0.4374829	0.678455	0.454405	0.545595	0.2163114
714	112.0927	-387.2874	499.3801	1.220865	0.9606947	0.283308	0.716692	0.1975178
720	107.5193	-393.5015	501.0209	0.832239	0.243977	0.446974	0.553026	0.2497129
726	123.6749	-378.3184	501.9933	0.3411985	0.1250774	0.37319	0.62681	0.3175753
732	118.6064	-382.7919	501.3983	0.3353574	0.3377064	0.105375	0.894625	0.3171892
738	120.975	-381.1341	502.1091	0.2048742	0.1287545	0.327544	0.672456	0.3120739
744	112.0417	-388.5876	500.6293	0.8395131	0.2765848	0.552064	0.447936	0.1519815
750	117.3163	-382.4885	499.8048	1.113923	0.439011	0.591183	0.408817	0.1142568
756	124.4191	-374.9871	499.4061	1.113923	0.7007026	0.262325	0.737675	0.1142568
762	126.3972	-372.6381	499.0353	1.423297	0.4819358	0.602451	0.397549	0.07135702
768	119.1747	-380.9853	500.16	0.9779037	0.4535146	0.0832823	0.916718	0.1599788
774	112.5757	-387.4072	499.9829	0.3781036	1.499323	0.248099	0.751901	0.3097665
780	116.7758	-384.56	501.3358	0.03041679	0.4565175	0.280105	0.719895	0.2345948
786	111.702	-390.0748	501.7768	0.01899671	0.1793892	0.0765258	0.923474	0.1651079
792	112.9069	-389.3002	502.207	0.07393413	0.1093292	0.241413	0.758587	0.2442448
798	109.7785	-391.4297	501.2082	0.1324685	0.5236464	0.0664186	0.933581	0.280614
804	112.7287	-389.0636	501.7923	0.5041877	0.1158677	0.157447	0.842553	0.2660394
810	108.7025	-391.8816	500.5841	0.7536462	0.4448655	0.15443	0.84557	0.2145874
816	107.3078	-392.3431	499.6508	0.8284209	0.8496674	0.259776	0.740224	0.1376438
822	111.7384	-390.5284	502.2669	0.2905536	0.06342496	0.0543917	0.945608	0.2833503
828	120.3714	-381.4325	501.8039	0.09972827	0.1450683	0.214403	0.785597	0.1632272
834	119.0359	-382.312	501.3479	0.2801003	0.4026612	0.188904	0.811096	0.3427474
840	117.4886	-384.159	501.6477	0.04869001	0.2356891	0.108552	0.891448	0.182549
846	119.9728	-382.1732	502.146	0.01741208	0.1722363	0.234857	0.765143	0.3136595
852	127.1524	-373.634	500.7865	0.06808088	0.4155917	0.119547	0.880453	0.09967839
858	116.8778	-384.7151	501.5929	0.09204662	0.2737656	0.276228	0.723772	0.2106816
864	118.1618	-382.0523	500.2141	0.3410853	0.888539	0.356719	0.643281	0.1631645
870	120.9024	-378.6015	499.5038	0.634685	1.325471	0.406063	0.593937	0.1611214
876	123.0783	-376.9435	500.0218	0.7820422	0.7988768	0.309819	0.690181	0.2058038
882	126.0446	-374.1936	500.2382	0.7600876	0.3797279	0.471357	0.528643	0.1094966
888	115.5246	-384.6873	500.212	0.7763647	0.4308785	0.291324	0.708676	0.1227606
894	128.3523	-372.364	500.7163	0.5473491	0.451356	0.694867	0.305133	0.1930967
900	132.321	-368.5337	500.8547	0.4103828	0.4085103	0.238535	0.761465	0.171014
906	127.5295	-373.6249	501.1544	0.3709658	0.3521741	0.142297	0.857703	0.2176675
912	120.7263	-379.5377	500.2641	0.8135823	0.5636379	0.407336	0.592664	0.1925026
918	130.0309	-370.9603	500.9912	0.8780448	0.1714588	0.693845	0.306155	0.1775827
924	127.696	-372.3688	500.0648	0.8780448	0.5540185	0.182227	0.817773	0.1532609
930	133.2688	-367.7818	501.0506	0.4700797	0.2313298	0.358466	0.641534	0.1386043
936	126.7271	-374.5646	501.2917	0.9477337	0.04844699	0.255542	0.744458	0.1451488
942	122.1	-377.9697	500.0697	0.9821088	0.514921	0.395796	0.604204	0.1642535
948	117.257	-382.6164	499.8733	1.129438	0.4550671	0.281571	0.718429	0.132698
954	122.9853	-377.5208	500.5061	1.24778	0.1461125	0.456548	0.543452	0.132698
960	118.4483	-382.1259	500.5743	0.8328695	0.2779835	0.405631	0.594369	0.1399826
966	116.5686	-383.3001	499.8687	1.409512	0.1937419	0.123452	0.876548	0.0882268
972	110.7085	-387.7454	498.4539	1.409512	0.7267559	0.133466	0.866534	0.0543454
978	117.0755	-382.1306	499.2061	1.409512	0.4746844	0.267422	0.732578	0.08469327
984	116.5207	-381.4536	497.9743	1.248178	3.472319	0.694845	0.305155	0.2355251
990	127.7323	-372.3122	500.0445	0.7305299	0.8407757	0.410399	0.589601	0.2129217
996	115.1435	-386.2804	501.4239	0.1986557	0.4043349	0.360163	0.639837	0.3403627
1002	111.8241	-388.2542	500.0783	0.8240016	0.629082	0.325433	0.674567	0.1698985
1008	114.4705	-386.2157	500.6862	0.8240016	0.2916825	0.249686	0.750314	0.1704735
1014	110.6765	-389.802	500.4785	0.651255	0.5879766	0.748777	0.251223	0.2240108
1020	113.6997	-386.2957	499.9954	0.6960254	0.6938102	0.165489	0.834511	0.1420901
1026	112.0651	-389.1709	501.2361	0.5001708	0.1657002	0.396683	0.603317	0.1420901
1032	116.4607	-384.7706	501.2312	0.5571494	0.150402	0.344712	0.655288	0.1420901
1038	120.3331	-379.6109	499.944	1.230387	0.19733	0.254067	0.745933	0.07890451
1044	120.929	-379.8914	500.8204	0.4462491	0.4700732	0.462702	0.537298	0.2049107
1050	115.2411	-386.2797	501.5209	0.5154935	0.1823262	0.397002	0.602998	0.2524036
1056	120.5091	-379.3841	499.8932	0.8881253	0.4944108	0.472275	0.527725	0.1083471
1062	118.542	-383.1529	501.6949	0.07616167	0.1877619	0.631065	0.368935	0.1654821
1068	120.7841	-381.1146	501.8986	0.194545	0.216196	0.158599	0.841401	0.387186
1074	117.2491	-383.9194	501.1685	0.8865616	0.07693911	0.197368	0.802632	0.1363045
1080	113.0717	-386.6536	499.7253	0.5990368	1.233605	0.798815	0.201185	0.1907693
